#wvl [um]      Flux [erg/s/cm]
2.264932376    15633.7804        
2.2644195      22787.3944        
2.263906856    21963.962         
2.263394445    20882.0077        
2.262882265    27456.4998        
2.262370318    22905.8761        
2.261858602    26957.3507        
2.261347117    21535.3685        
2.260835863    28121.0905        
2.260324841    21943.472         
2.25981405     24310.8289        
2.259303489    27889.2274        
2.258793159    24139.7403        
2.25828306     22784.5503        
2.257773191    21668.7194        
2.257263552    23154.5444        
2.256754143    24725.4957        
2.256244964    19724.9321        
2.255736014    24369.8606        
2.255227295    24178.7202        
2.254718804    19568.581         
2.254210543    26009.4234        
2.253702511    20981.8612        
2.253194708    25945.2174        
2.252687134    23021.9602        
2.252179788    26619.5917        
2.251672671    19159.1282        
2.251165782    26622.495         
2.250659122    26342.6513        
2.250152689    18366.765         
2.249646484    20088.3651        
2.249140507    25657.6469        
2.248634757    23592.484         
2.248129235    26016.048         
2.24762394     22973.1351        
2.247118873    21363.8436        
2.246614032    19354.6881        
2.246109418    25829.6684        
2.24560503     28652.2731        
2.245100869    25124.2737        
2.244596935    21387.2619        
2.244093226    24469.15          
2.243589744    18439.0909        
2.243086487    25391.0267        
2.242583456    18020.2196        
2.242080651    18011.0182        
2.241578071    25305.1562        
2.241075716    26082.5           
2.240573587    25448.4889        
2.240071682    26410.153         
2.239570003    25749.698         
2.239068547    20835.2913        
2.238567317    22491.7709        
2.238066311    24927.2557        
2.237565529    24909.837         
2.237064971    27416.6005        
2.236564637    22036.8634        
2.236064526    22506.2032        
2.23556464     20136.4108        
2.235064977    25087.8049        
2.234565537    22555.7013        
2.23406632     26802.3833        
2.233567326    23749.8231        
2.233068555    21434.0594        
2.232570007    27508.7175        
2.232071681    26127.6348        
2.231573578    26770.7451        
2.231075697    25222.4348        
2.230578038    21831.1782        
2.230080601    24295.5066        
2.229583386    24524.6651        
2.229086393    23915.5773        
2.228589621    26415.8825        
2.228093071    23228.5237        
2.227596741    19449.4378        
2.227100633    24902.4228        
2.226604746    21475.6829        
2.226109079    26635.5432        
2.225613633    27660.6516        
2.225118408    25997.472         
2.224623403    25394.6888        
2.224128618    24593.1223        
2.223634053    25600.899         
2.223139708    22603.9216        
2.222645583    25934.2563        
2.222151678    23682.2288        
2.221657992    22839.3968        
2.221164525    17914.6451        
2.220671277    26143.9501        
2.220178249    19723.3879        
2.219685439    21852.5521        
2.219192848    20620.5979        
2.218700475    26584.1843        
2.218208321    24635.9603        
2.217716386    25725.8702        
2.217224668    24177.3075        
2.216733169    25375.1498        
2.216241887    25269.6941        
2.215750823    25168.0466        
2.215259977    25474.6243        
2.214769348    23932.2569        
2.214278936    26730.4372        
2.213788741    23394.1432        
2.213298764    23352.487         
2.212809003    26493.4935        
2.212319459    25912.7896        
2.211830131    28446.4914        
2.21134102     22239.2185        
2.210852126    24428.6985        
2.210363447    24806.674         
2.209874984    25792.3747        
2.209386737    27132.8055        
2.208898706    23369.7761        
2.208410891    23092.3928        
2.20792329     25319.1652        
2.207435906    25900.4286        
2.206948736    22340.4928        
2.206461781    25489.6342        
2.205975041    24620.9206        
2.205488516    25105.7492        
2.205002205    21571.0119        
2.204516109    25030.6144        
2.204030227    22405.3913        
2.203544559    21623.3131        
2.203059105    26762.5175        
2.202573865    22443.0746        
2.202088839    22786.8569        
2.201604026    22728.4982        
2.201119426    21576.0734        
2.20063504     22360.7286        
2.200150867    25053.4849        
2.199666908    27007.7862        
2.199183161    24568.0933        
2.198699626    22550.432         
2.198216304    23263.8364        
2.197733195    25012.3086        
2.197250298    21138.2446        
2.196767613    25727.5093        
2.196285141    25098.8462        
2.19580288     21425.3197        
2.19532083     25606.2682        
2.194838993    24471.4049        
2.194357367    25588.0974        
2.193875952    23834.0509        
2.193394748    24527.7168        
2.192913756    23821.3358        
2.192432974    25366.2948        
2.191952403    25283.1553        
2.191472043    25398.9415        
2.190991893    26388.7181        
2.190511954    25354.7333        
2.190032225    25550.2855        
2.189552706    24588.7078        
2.189073397    26780.8429        
2.188594297    27134.8312        
2.188115407    25516.2539        
2.187636727    24310.7678        
2.187158257    24743.1716        
2.186679995    22192.712         
2.186201943    23639.9582        
2.185724099    25908.7193        
2.185246465    25088.4155        
2.184769039    25696.6017        
2.184291821    25440.5423        
2.183814813    26253.1373        
2.183338012    25309.5493        
2.182861419    26004.716         
2.182385035    26408.9428        
2.181908859    27605.2908        
2.18143289     28139.2883        
2.180957129    25740.6705        
2.180481575    24853.6558        
2.180006229    24857.8347        
2.179531089    22870.3459        
2.179056157    25167.5393        
2.178581432    25150.5832        
2.178106914    22985.4944        
2.177632602    25162.5087        
2.177158497    27306.7251        
2.176684598    24565.3736        
2.176210906    20793.4882        
2.17573742     27495.9155        
2.175264139    27694.6987        
2.174791065    27681.1789        
2.174318196    24728.0422        
2.173845533    26025.2506        
2.173373075    25756.1568        
2.172900823    22617.5115        
2.172428775    26365.2537        
2.171956933    27701.7909        
2.171485296    25323.2542        
2.171013863    24754.1697        
2.170542636    26338.1322        
2.170071612    27195.3079        
2.169600793    22840.251         
2.169130179    28178.2798        
2.168659768    28514.2249        
2.168189562    27898.4862        
2.167719559    26276.8879        
2.16724976     23249.3673        
2.166780165    25238.0118        
2.166310773    25991.6386        
2.165841584    23604.416         
2.165372599    24088.4453        
2.164903816    27018.447         
2.164435237    26856.6736        
2.16396686     27049.313         
2.163498686    24704.0536        
2.163030715    24440.9458        
2.162562946    26495.4798        
2.162095379    26991.1449        
2.161628015    26530.848         
2.161160852    26524.3062        
2.160693891    23911.0828        
2.160227132    25166.8031        
2.159760575    25889.2226        
2.159294219    22369.2756        
2.158828065    25271.0241        
2.158362111    27292.7399        
2.157896359    26560.1108        
2.157430808    27855.0164        
2.156965458    24423.7985        
2.156500308    25578.4533        
2.156035359    22379.7737        
2.15557061     26034.4975        
2.155106062    23928.5361        
2.154641714    24781.2143        
2.154177566    26093.8621        
2.153713618    25345.9055        
2.153249869    25723.1055        
2.152786321    25135.8693        
2.152322971    25177.0218        
2.151859822    23479.6407        
2.151396871    25161.37          
2.15093412     23688.9145        
2.150471568    24993.8325        
2.150009214    24467.669         
2.14954706     24148.3437        
2.149085104    24569.6181        
2.148623346    25697.0543        
2.148161787    26069.837         
2.147700426    25678.6048        
2.147239264    26963.4877        
2.146778299    21704.0686        
2.146317532    25922.1668        
2.145856963    27159.6981        
2.145396592    27461.5817        
2.144936418    27238.4984        
2.144476441    25647.6842        
2.144016662    27735.9002        
2.14355708     24747.134         
2.143097695    24482.5486        
2.142638506    22896.1362        
2.142179515    21645.1487        
2.14172072     22954.8665        
2.141262121    23496.7142        
2.140803719    21749.6683        
2.140345513    23825.531         
2.139887503    23962.8397        
2.139429689    23549.1726        
2.138972071    24169.4636        
2.138514649    26232.3485        
2.138057422    22244.5071        
2.137600391    25598.4853        
2.137143555    23816.7931        
2.136686914    23586.7612        
2.136230469    22306.5309        
2.135774218    26372.4636        
2.135318162    27062.9028        
2.134862301    24632.3782        
2.134406635    25846.5496        
2.133951163    25803.0108        
2.133495885    23226.3225        
2.133040802    26598.2329        
2.132585913    23302.9553        
2.132131217    25501.3852        
2.131676716    24845.2257        
2.131222408    22243.5538        
2.130768294    24959.4305        
2.130314374    24212.1732        
2.129860646    17373.9601        
2.129407112    22814.4172        
2.128953771    24501.2067        
2.128500623    22266.0216        
2.128047668    23458.706         
2.127594906    23446.8388        
2.127142336    25561.0081        
2.126689959    23537.5578        
2.126237774    24532.7728        
2.125785782    25788.4854        
2.125333981    24310.6572        
2.124882373    25546.7316        
2.124430956    21020.3571        
2.123979731    25373.2959        
2.123528698    21457.3123        
2.123077856    26545.6903        
2.122627206    23834.5451        
2.122176747    24744.5185        
2.121726479    21260.2784        
2.121276402    23700.2325        
2.120826516    24899.0348        
2.120376821    21154.3051        
2.119927317    23848.2741        
2.119478003    20583.788         
2.119028879    23901.3988        
2.118579946    23180.6939        
2.118131203    19700.3256        
2.11768265     18637.4703        
2.117234287    20746.1709        
2.116786114    22935.6113        
2.11633813     24277.4163        
2.115890336    22813.7309        
2.115442732    20174.5038        
2.114995317    23834.211         
2.114548091    24367.7745        
2.114101054    24347.9772        
2.113654206    24579.3948        
2.113207547    25111.1673        
2.112761077    20569.4181        
2.112314795    24449.3471        
2.111868702    17063.2195        
2.111422797    23613.883         
2.110977081    25015.1753        
2.110531552    23544.0257        
2.110086212    21948.8784        
2.10964106     18191.7023        
2.109196095    24269.8761        
2.108751318    19288.1002        
2.108306729    20660.5463        
2.107862326    23649.7255        
2.107418112    19948.9025        
2.106974084    25331.1101        
2.106530244    20909.325         
2.10608659     23799.7238        
2.105643124    21762.2867        
2.105199844    17530.7922        
2.10475675     22822.9007        
2.104313843    19314.1148        
2.103871123    17525.7592        
2.103428589    22017.2404        
2.10298624     21018.706         
2.102544078    22729.5275        
2.102102102    17437.4136        
2.101660312    19295.1599        
2.101218707    24867.8956        
2.100777288    20876.4304        
2.100336054    21539.5838        
2.099895005    22485.5871        
2.099454142    16663.8601        
2.099013464    23167.8693        
2.09857297     21587.1128        
2.098132662    22089.9129        
2.097692538    20261.8151        
2.097252599    19252.0636        
2.096812844    18777.8031        
2.096373274    22712.8087        
2.095933888    21526.1276        
2.095494686    20875.0637        
2.095055669    20310.0964        
2.094616835    20034.5309        
2.094178185    16320.9583        
2.093739718    17034.6066        
2.093301435    20115.278         
2.092863336    24901.0342        
2.09242542     19182.7112        
2.091987687    19128.8666        
2.091550137    20364.7512        
2.091112771    22721.0814        
2.090675587    20747.819         
2.090238586    16604.5312        
2.089801767    20684.5648        
2.089365131    20565.2312        
2.088928678    19751.2188        
2.088492407    19447.607         
2.088056318    21064.4586        
2.087620411    20295.7551        
2.087184686    12987.1016        
2.086749143    18402.1129        
2.086313782    20843.2655        
2.085878602    20626.178         
2.085443604    18398.75          
2.085008787    20650.859         
2.084574151    20804.3341        
2.084139697    19428.1168        
2.083705424    16131.73          
2.083271331    17561.0757        
2.08283742     18936.6941        
2.082403689    15939.2284        
2.081970139    20203.2403        
2.081536769    15364.937         
2.081103579    15177.1717        
2.08067057     20383.4719        
2.080237741    21195.4646        
2.079805093    15604.4375        
2.079372624    19773.4315        
2.078940334    18510.0556        
2.078508225    18553.1419        
2.078076295    16909.5706        
2.077644545    20820.3923        
2.077212974    16645.6185        
2.076781582    14177.6031        
2.076350369    16072.0109        
2.075919336    17616.0235        
2.075488481    11953.4845        
2.075057805    16856.5589        
2.074627308    20096.8851        
2.074196989    18782.1716        
2.073766849    17091.5569        
2.073336888    15360.5334        
2.072907104    21040.9738        
2.072477499    16909.353         
2.072048072    14215.3209        
2.071618822    12541.8955        
2.071189751    19296.6628        
2.070760857    16771.0067        
2.07033214     21028.0179        
2.069903602    17611.9422        
2.06947524     15578.4873        
2.069047056    14843.0052        
2.068619049    15067.686         
2.068191219    17958.1075        
2.067763566    19173.8969        
2.06733609     15228.3928        
2.06690879     20277.5593        
2.066481667    18498.1324        
2.066054721    13222.8996        
2.065627951    18341.1196        
2.065201357    19041.2068        
2.06477494     16431.0758        
2.064348698    14963.4198        
2.063922632    9378.6666         
2.063496743    15253.4344        
2.063071029    14156.3726        
2.06264549     15454.1683        
2.062220127    12891.1977        
2.06179494     18794.228         
2.061369928    16553.3534        
2.060945091    14886.2523        
2.060520429    11245.8221        
2.060095942    16852.772         
2.059671629    20000.2128        
2.059247492    13252.0737        
2.058823529    18774.8337        
2.058399741    21738.572         
2.057976127    18173.5446        
2.057552688    15056.5796        
2.057129423    18239.5481        
2.056706332    17345.3168        
2.056283415    14149.5101        
2.055860671    11187.9845        
2.055438102    15469.99          
2.055015706    13476.4971        
2.054593484    12050.857         
2.054171435    11194.6204        
2.05374956     14036.8535        
2.053327858    12029.8861        
2.052906329    16116.1601        
2.052484973    8602.01784        
2.05206379     11361.7496        
2.05164278     15247.6698        
2.051221942    18921.5975        
2.050801277    16956.4669        
2.050380785    16823.6332        
2.049960465    9892.36281        
2.049540317    10527.3232        
2.049120342    11623.1534        
2.048700539    15048.2165        
2.048280907    14127.2079        
2.047861448    19236.7743        
2.04744216     15794.2366        
2.047023044    13751.6262        
2.046604099    16737.217         
2.046185326    12559.1722        
2.045766724    9855.29556        
2.045348294    12582.6741        
2.044930034    9926.48108        
2.044511946    13354.8143        
2.044094028    10578.0131        
2.043676282    9842.83757        
2.043258706    18553.6854        
2.0428413      13377.6784        
2.042424066    13885.9239        
2.042007001    15386.6278        
2.041590107    7769.24694        
2.041173383    12652.0316        
2.040756829    10238.1991        
2.040340445    10519.4199        
2.039924231    12202.7742        
2.039508187    8005.83032        
2.039092313    13778.9981        
2.038676608    14132.4724        
2.038261072    11310.2794        
2.037845706    13646.3385        
2.037430509    12196.518         
2.037015481    17829.1454        
2.036600623    15350.2565        
2.036185933    10327.56          
2.035771412    7851.54965        
2.03535706     12118.7564        
2.034942876    11445.421         
2.034528861    15780.726         
2.034115015    9412.5095         
2.033701336    11616.0562        
2.033287826    10726.3945        
2.032874485    12002.8364        
2.032461311    11539.7708        
2.032048305    14036.5902        
2.031635467    15101.5382        
2.031222796    11524.6209        
2.030810293    6101.27263        
2.030397958    12200.5786        
2.02998579     11184.6632        
2.02957379     8049.47067        
2.029161956    7677.90256        
2.02875029     9736.84643        
2.028338791    14397.9372        
2.027927458    8607.98183        
2.027516293    11148.8072        
2.027105294    9388.65205        
2.026694461    11803.8833        
2.026283796    7165.83032        
2.025873296    9662.938          
2.025462963    7971.7695         
2.025052796    10823.5302        
2.024642795    10445.1234        
2.02423296     15691.2909        
2.023823291    12823.0066        
2.023413788    9559.77191        
2.023004451    11890.487         
2.022595279    8753.895          
2.022186272    13414.849         
2.021777431    13547.4957        
2.021368755    14976.1071        
2.020960245    9635.18269        
2.020551899    8161.02355        
2.020143719    6146.3249         
2.019735703    6630.2877         
2.019327852    9737.31448        
2.018920166    9649.78496        
2.018512645    10997.3875        
2.018105287    7962.96426        
2.017698095    11525.2254        
2.017291066    8672.7435         
2.016884202    7442.76535        
2.016477502    6671.36771        
2.016070966    7720.33371        
2.015664593    7602.69899        
2.015258385    10518.3184        
2.01485234     14357.4708        
2.014446459    7767.39057        
2.014040741    9536.34123        
2.013635187    9635.79682        
2.013229796    9484.92856        
2.012824568    13192.5905        
2.012419503    7716.6636         
2.012014601    10637.7361        
2.011609863    9981.0134         
2.011205287    9685.79449        
2.010800873    6388.9614         
2.010396623    7303.74746        
2.009992534    7192.37521        
2.009588609    5280.66716        
2.009184845    7529.62585        
2.008781244    5708.8598         
2.008377805    9734.68753        
2.007974527    13326.1805        
2.007571412    8021.06458        
2.007168459    6458.7144         
2.006765667    6521.48681        
2.006363037    6979.042          
2.005960569    8904.76338        
2.005558261    9795.60383        
2.005156116    9562.36699        
2.004754131    10853.3381        
2.004352308    7743.30447        
2.003950646    10208.9361        
2.003549144    7213.40889        
2.003147804    8420.76635        
2.002746624    9373.39373        
2.002345605    6351.47846        
2.001944746    7779.80255        
2.001544048    12425.5961        
2.001143511    6589.66875        
2.000743133    7310.69796        
2.000342916    10903.1158        
1.999942859    4829.08729        
1.999542962    8537.93099        
1.999143224    13482.5251        
1.998743647    5661.20877        
1.998344229    10585.9359        
1.997944971    5362.53507        
1.997545872    7167.69508        
1.997146933    7342.45924        
1.996748153    9611.48161        
1.996349532    8560.08824        
1.995951071    10094.6036        
1.995552768    6319.99634        
1.995154624    6447.70974        
1.99475664     7031.86271        
1.994358814    8384.32455        
1.993961146    6495.76671        
1.993563637    12117.1805        
1.993166287    5960.67822        
1.992769095    7971.49692        
1.992372061    6184.59821        
1.991975186    5738.00854        
1.991578468    5487.73258        
1.991181909    9216.21933        
1.990785507    5250.94468        
1.990389263    5174.05376        
1.989993177    4689.20135        
1.989597249    6196.29035        
1.989201478    5058.23772        
1.988805864    12468.6044        
1.988410408    5569.29916        
1.988015109    7338.26567        
1.987619967    7393.49068        
1.987224982    8637.85827        
1.986830154    10763.944         
1.986435483    7206.96089        
1.986040969    8154.97998        
1.985646612    7608.76204        
1.985252411    7386.42637        
1.984858366    6540.07106        
1.984464478    7315.71957        
1.984070746    6920.26322        
1.983677171    6066.16715        
1.983283751    7470.03977        
1.982890488    6103.85331        
1.98249738     4983.62746        
1.982104429    6841.42329        
1.981711633    4918.32206        
1.981318992    9762.12012        
1.980926508    8238.51894        
1.980534178    4225.17881        
1.980142004    9222.57711        
1.979749986    6011.2769         
1.979358122    6864.5794         
1.978966414    10301.0716        
1.978574861    5876.47261        
1.978183462    7950.04865        
1.977792219    5955.83743        
1.97740113     6161.66695        
1.977010196    10564.2471        
1.976619416    5891.71764        
1.976228791    4945.7933         
1.97583832     4623.92025        
1.975448003    5450.61671        
1.975057841    6129.6705         
1.974667833    5434.32289        
1.974277978    4766.19364        
1.973888278    4907.29483        
1.973498731    9319.67952        
1.973109338    4873.42959        
1.972720099    11108.1718        
1.972331013    8239.9216         
1.971942081    4493.5058         
1.971553302    7001.90278        
1.971164677    4232.49625        
1.970776204    6609.03977        
1.970387885    5909.79374        
1.969999719    7836.43706        
1.969611705    16448.8447        
1.969223844    5962.40519        
1.968836137    5239.31106        
1.968448581    6512.54097        
1.968061179    4323.86091        
1.967673928    6337.45197        
1.96728683     5560.08617        
1.966899885    7304.91985        
1.966513091    10411.8541        
1.96612645     4867.61168        
1.965739961    8374.32857        
1.965353623    6076.63864        
1.964967438    5758.09387        
1.964581404    4661.57082        
1.964195522    14313.5612        
1.963809791    4356.42922        
1.963424212    4949.31508        
1.963038784    6365.89041        
1.962653508    5897.37661        
1.962268382    4110.59703        
1.961883408    6293.55453        
1.961498585    7266.20308        
1.961113913    4766.96561        
1.960729391    4632.5861         
1.960345021    6209.27109        
1.959960801    8129.29672        
1.959576731    4526.20839        
1.959192813    7991.33998        
1.958809044    10227.824         
1.958425426    4574.68084        
1.958041958    4252.37383        
1.95765864     11303.5261        
1.957275473    7108.10663        
1.956892455    12341.3633        
1.956509587    3992.41573        
1.956126869    8071.11659        
1.9557443      4659.19939        
1.955361882    4074.57961        
1.954979612    4958.9433         
1.954597493    6520.81508        
1.954215522    4184.01578        
1.953833701    12033.7343        
1.953452029    3919.74714        
1.953070506    4429.9354         
1.952689132    6088.53487        
1.952307907    8653.36619        
1.951926831    6790.46184        
1.951545903    5479.21075        
1.951165124    11615.3744        
1.950784494    6858.48802        
1.950404012    5215.65685        
1.950023679    4800.45348        
1.949643494    10828.4745        
1.949263457    4377.14769        
1.948883568    11286.417         
1.948503827    4362.81215        
1.948124235    4020.39979        
1.94774479     7510.99304        
1.947365493    4764.0612         
1.946986343    4809.18968        
1.946607341    9143.5382         
1.946228487    9373.96067        
1.94584978     4319.27332        
1.945471221    5293.97691        
1.945092809    6212.19482        
1.944714544    3794.37432        
1.944336426    6220.98295        
1.943958455    9880.73052        
1.943580631    4537.03945        
1.943202954    6525.1126         
1.942825423    5189.00141        
1.94244804     9422.37938        
1.942070802    5187.51319        
1.941693712    4058.25722        
1.941316767    5001.82884        
1.940939969    4156.68427        
1.940563318    4083.59202        
1.940186812    6277.31694        
1.939810453    3736.30317        
1.939434239    8491.19475        
1.939058172    3877.30025        
1.93868225     4999.3615         
1.938306474    7317.31598        
1.937930844    4053.06608        
1.937555359    9665.66867        
1.937180019    8475.97282        
1.936804825    4394.70022        
1.936429777    3752.7202         
1.936054873    5964.43614        
1.935680115    4466.79055        
1.935305502    5986.86929        
1.934931034    9741.73683        
1.93455671     5125.19417        
1.934182532    3820.63932        
1.933808498    4315.7219         
1.933434608    6518.13957        
1.933060864    4731.77511        
1.932687264    5556.07214        
1.932313808    6695.03245        
1.931940496    4257.88133        
1.931567329    8603.09508        
1.931194306    3949.54519        
1.930821427    7327.2063         
1.930448691    4112.82594        
1.9300761      5598.81983        
1.929703653    9461.06284        
1.929331349    5328.94547        
1.928959189    12051.0929        
1.928587172    3578.058          
1.928215299    15213.5574        
1.927843569    7039.63857        
1.927471983    6581.39933        
1.92710054     4351.53031        
1.926729239    3974.13224        
1.926358082    8362.85818        
1.925987068    4292.26406        
1.925616197    9598.05636        
1.925245469    17045.2922        
1.924874883    4425.53902        
1.92450444     6286.10906        
1.92413414     3533.39942        
1.923763982    6022.0784         
1.923393966    13786.007         
1.923024093    4605.59806        
1.922654362    10293.079         
1.922284773    11147.9831        
1.921915326    10297.0868        
1.921546021    4794.17205        
1.921176858    3944.02344        
1.920807837    3308.49586        
1.920438957    10461.8216        
1.92007022     5164.668          
1.919701624    3530.23722        
1.919333169    16505.0152        
1.918964856    13467.8465        
1.918596684    11662.3878        
1.918228653    6902.83627        
1.917860763    12502.4148        
1.917493015    5567.50239        
1.917125407    8878.28909        
1.916757941    4912.48749        
1.916390615    4299.82242        
1.91602343     3861.33885        
1.915656386    14864.3101        
1.915289482    10439.3026        
1.914922719    4742.00938        
1.914556096    4902.05976        
1.914189614    10342.985         
1.913823272    3546.96441        
1.91345707     4074.40988        
1.913091008    17220.6146        
1.912725087    6709.24605        
1.912359305    9261.54045        
1.911993663    5855.7568         
1.911628161    3990.97151        
1.911262799    4063.31127        
1.910897576    9072.35342        
1.910532493    4428.71481        
1.910167549    7101.61033        
1.909802745    4682.99748        
1.90943808     10747.2975        
1.909073554    5024.12333        
1.908709167    12445.5454        
1.90834492     12136.857         
1.907980811    7932.1978         
1.907616842    15380.1032        
1.907253011    7959.94316        
1.906889319    3534.4697         
1.906525765    11309.3236        
1.906162351    4458.37115        
1.905799074    4010.13671        
1.905435937    3506.4498         
1.905072937    11210.7319        
1.904710076    6649.10628        
1.904347353    10539.6867        
1.903984768    5870.27814        
1.903622321    4453.4204         
1.903260013    6116.05076        
1.902897842    3558.89222        
1.902535808    11444.8235        
1.902173913    8101.33389        
1.901812155    8278.98255        
1.901450535    5248.04421        
1.901089052    5638.47086        
1.900727707    3779.97886        
1.900366499    10649.7934        
1.900005429    15870.0672        
1.899644495    3481.35312        
1.899283699    11872.1993        
1.898923039    4482.31776        
1.898562517    6170.05375        
1.898202131    6205.02689        
1.897841883    4094.79479        
1.897481771    5986.61722        
1.897121795    13229.1949        
1.896761956    8627.6364         
1.896402254    4612.30263        
1.896042688    10869.861         
1.895683258    10585.5787        
1.895323965    9761.70288        
1.894964808    6595.25752        
1.894605787    9532.34644        
1.894246902    4834.69038        
1.893888152    4283.06736        
1.893529539    11352.9098        
1.893171062    7611.25909        
1.89281272     5827.13528        
1.892454514    4976.36337        
1.892096443    3962.40211        
1.891738508    4438.40239        
1.891380708    6282.4993         
1.891023043    5002.53197        
1.890665514    10509.4201        
1.89030812     3553.25273        
1.889950861    7973.03368        
1.889593737    6342.18724        
1.889236748    8330.66636        
1.888879894    3839.8639         
1.888523175    5244.41453        
1.88816659     5449.16464        
1.88781014     6667.19685        
1.887453825    7772.3374         
1.887097644    5499.65968        
1.886741597    4689.15807        
1.886385685    13119.0467        
1.886029907    5854.75231        
1.885674263    4507.8421         
1.885318754    4062.15649        
1.884963378    3825.37285        
1.884608136    6003.07542        
1.884253028    3401.48796        
1.883898054    9301.90144        
1.883543214    8623.49359        
1.883188507    9368.392          
1.882833934    6821.07648        
1.882479494    8230.86697        
1.882125188    5862.08746        
1.881771015    4149.76548        
1.881416976    4607.36443        
1.881063069    4220.43102        
1.880709296    3976.821          
1.880355656    10479.6768        
1.880002149    11566.5236        
1.879648774    5671.44557        
1.879295533    6167.71417        
1.878942424    5034.35757        
1.878589448    5534.57848        
1.878236604    5659.35611        
1.877883893    5489.8444         
1.877531315    6007.62808        
1.877178868    3508.88815        
1.876826554    4161.82215        
1.876474373    4165.10513        
1.876122323    8284.42489        
1.875770406    7163.32308        
1.87541862     3660.01461        
1.875066967    6044.74767        
1.874715445    5331.93782        
1.874364055    12770.8364        
1.874012797    3843.63662        
1.87366167     4742.4658         
1.873310675    3516.18464        
1.872959812    3300.41974        
1.872609079    4189.93212        
1.872258479    9292.64381        
1.871908009    4037.14422        
1.871557671    4100.85169        
1.871207463    3269.3597         
1.870857387    3281.0338         
1.870507442    3992.77663        
1.870157628    4378.21302        
1.869807944    7016.75304        
1.869458391    4072.88487        
1.869108969    4311.18652        
1.868759678    7623.31153        
1.868410516    3205.13266        
1.868061486    3274.82608        
1.867712586    3142.85092        
1.867363816    7759.79807        
1.867015176    4052.72949        
1.866666667    4040.15698        
1.866318287    6119.1516         
1.865970038    5135.79342        
1.865621918    3915.8752         
1.865273929    3390.0757         
1.864926069    3956.48382        
1.864578339    3301.09623        
1.864230739    3155.54436        
1.863883268    4834.35987        
1.863535926    5692.71164        
1.863188714    4467.38132        
1.862841632    4441.61633        
1.862494679    4635.46833        
1.862147855    4118.14453        
1.86180116     5268.49773        
1.861454594    3543.61497        
1.861108157    5014.32848        
1.860761849    3240.72295        
1.86041567     3225.4378         
1.86006962     4468.59973        
1.859723698    3555.98821        
1.859377905    4306.81442        
1.859032241    5053.99378        
1.858686705    8257.02776        
1.858341298    4171.86098        
1.857996019    3825.69033        
1.857650868    3653.43572        
1.857305845    3556.50506        
1.856960951    3356.01506        
1.856616184    3473.75288        
1.856271546    5392.80768        
1.855927036    4306.4795         
1.855582653    9143.66031        
1.855238398    5288.25189        
1.854894271    4170.15343        
1.854550272    3487.06739        
1.8542064      4308.60904        
1.853862655    3337.30823        
1.853519038    3613.74407        
1.853175549    3982.95555        
1.852832186    6278.23489        
1.852488951    4324.78738        
1.852145843    5241.40736        
1.851802862    14739.2291        
1.851460008    4602.59425        
1.851117282    8545.91198        
1.850774681    4203.62563        
1.850432208    3529.03033        
1.850089862    5778.38655        
1.849747642    3899.89736        
1.849405548    4333.41358        
1.849063581    8286.81444        
1.848721741    3610.90907        
1.848380027    5987.55556        
1.848038439    3451.58227        
1.847696978    4457.35061        
1.847355642    4688.71418        
1.847014433    3159.17806        
1.84667335     5232.18846        
1.846332393    5028.43641        
1.845991561    4674.93933        
1.845650856    4229.26855        
1.845310276    12783.2134        
1.844969822    6266.1253         
1.844629493    3699.41738        
1.84428929     7722.13825        
1.843949212    4494.0091         
1.84360926     3797.54436        
1.843269433    7372.68047        
1.842929732    6026.17787        
1.842590155    3833.13337        
1.842250704    7534.6868         
1.841911378    3115.43743        
1.841572176    3714.59153        
1.8412331      12453.8592        
1.840894149    5502.94223        
1.840555322    4373.53749        
1.84021662     11444.9087        
1.839878042    3113.15809        
1.83953959     5072.84405        
1.839201261    3788.88831        
1.838863057    5483.98721        
1.838524978    6652.77845        
1.838187022    8899.68162        
1.837849191    3103.77886        
1.837511484    3708.10107        
1.837173902    4352.43953        
1.836836443    12987.4446        
1.836499108    3607.78068        
1.836161897    3058.58981        
1.83582481     5036.14293        
1.835487846    6385.68847        
1.835151007    3094.02579        
1.834814291    6381.82251        
1.834477698    4662.22759        
1.834141229    5052.48735        
1.833804883    6872.23359        
1.833468661    8372.98673        
1.833132562    4288.56273        
1.832796586    3673.66214        
1.832460733    3814.09567        
1.832125003    4096.82291        
1.831789397    12645.9314        
1.831453913    5365.6187         
1.831118552    2911.21316        
1.830783314    3843.58597        
1.830448198    6328.3273         
1.830113206    3330.56099        
1.829778335    5450.54439        
1.829443588    11501.5196        
1.829108963    3446.61103        
1.82877446     5059.83159        
1.828440079    3729.33822        
1.828105821    6224.6681         
1.827771685    3843.351          
1.827437671    6509.34788        
1.827103779    4113.03052        
1.82677001     5927.72422        
1.826436362    2807.8461         
1.826102836    3003.1197         
1.825769431    8461.27411        
1.825436149    5498.56201        
1.825102988    5502.31872        
1.824769949    8622.94273        
1.824437031    6766.15686        
1.824104235    9808.40921        
1.82377156     11171.1191        
1.823439006    8387.17257        
1.823106574    6988.55638        
1.822774262    3710.37197        
1.822442072    3419.4162         
1.822110003    2950.66545        
1.821778055    6524.95942        
1.821446228    2902.28773        
1.821114522    7028.27872        
1.820782937    3617.217          
1.820451472    2831.58911        
1.820120128    7690.32781        
1.819788904    3848.54951        
